product_id,location_id,date,sales_qty,stock_qty,cost,promo,Demand,Deficit,NoFilter,NoneDeficit,Promo,day,weekday,month,year,NoneDeficit_lagback7d_alpha7d,NoneDeficit_lagback14d_alpha7d,NoneDeficit_lagback14d_w14_pctl10,NoneDeficit_lagback28d_alpha7d,NoneDeficit_lagback28d_w7_pctl10,NoneDeficit_lagback28d_w7_pctl90,NoneDeficit_lagback56d_alpha7d,NoneDeficit_lagback56d_w7_pctl90,NoneDeficit_lagforward7d_alpha7d,NoneDeficit_lagforward14d_alpha7d,NoneDeficit_lagforward14d_w14_pctl10,NoneDeficit_lagforward28d_alpha7d,NoneDeficit_lagforward28d_w28_pctl90,NoneDeficit_lagforward56d_alpha7d,NoneDeficit_lagforward56d_w7_pctl90,NoneDeficit_lagforward56d_w28_nanmean,NoneDeficit_lagforward56d_w28_pctl90,NoneDeficit_lagforward56d_w56_nanmean,NoneDeficit_lagforward56d_w56_nanmedian,NoFilter_lagback28d_w56_nanmean,NoFilter_lagback56d_w56_nanmean,NoFilter_lagback56d_w56_nanmedian,NoFilter_lagforward28d_alpha7d,NoFilter_lagforward28d_w14_nanmedian,NoFilter_lagforward28d_w28_nanmean,NoFilter_lagforward28d_w28_nanmedian,NoFilter_lagforward56d_alpha7d,NoFilter_lagforward56d_w14_nanmedian,NoFilter_lagforward56d_w56_nanmean,Promo_lagback7d_w56_pctl90,Promo_lagback28d_w14_nanmedian,Promo_lagback28d_w56_pctl90,Promo_lagback56d_w56_pctl90,Promo_lagforward56d_w14_nanmedian
9000400501,9000132750,2019-09-14,1.0,992,4.43,0,1.0,0,1,1,0,14,5,9,2019,4.344740955803841,7.536001761172032,3.0,9.856340907576323,6.4,16.800000000000004,16.648518365617548,29.000000000000014,6.62225356441462,9.634818636807015,4.3,5.873476467506752,13.3,5.450634385255084,6.800000000000001,5.555555555555555,9.3,6.6,6.0,9.803571428571429,10.10909090909091,8.0,5.873476467506752,6.0,7.5,6.0,5.450634385255084,4.5,6.6,16.5,10.0,18.0,52.0,4.5
9000400501,9000102750,2019-09-14,3.0,711,4.43,0,3.0,0,1,1,0,14,5,9,2019,4.344740955803841,7.536001761172032,3.0,9.856340907576323,6.4,16.800000000000004,16.648518365617548,29.000000000000014,6.62225356441462,9.634818636807015,4.3,5.873476467506752,13.3,5.450634385255084,6.800000000000001,5.555555555555555,9.3,6.6,6.0,9.803571428571429,10.10909090909091,8.0,5.873476467506752,6.0,7.5,6.0,5.450634385255084,4.5,6.6,16.5,10.0,18.0,52.0,4.5
9000400501,9000034500,2019-09-14,1.0,543,4.43,0,1.0,0,1,1,0,14,5,9,2019,4.344740955803841,7.536001761172032,3.0,9.856340907576323,6.4,16.800000000000004,16.648518365617548,29.000000000000014,6.62225356441462,9.634818636807015,4.3,5.873476467506752,13.3,5.450634385255084,6.800000000000001,5.555555555555555,9.3,6.6,6.0,9.803571428571429,10.10909090909091,8.0,5.873476467506752,6.0,7.5,6.0,5.450634385255084,4.5,6.6,16.5,10.0,18.0,52.0,4.5
9000400501,9000026255,2019-09-14,1.0,610,4.43,0,1.0,0,1,1,0,14,5,9,2019,4.344740955803841,7.536001761172032,3.0,9.856340907576323,6.4,16.800000000000004,16.648518365617548,29.000000000000014,6.62225356441462,9.634818636807015,4.3,5.873476467506752,13.3,5.450634385255084,6.800000000000001,5.555555555555555,9.3,6.6,6.0,9.803571428571429,10.10909090909091,8.0,5.873476467506752,6.0,7.5,6.0,5.450634385255084,4.5,6.6,16.5,10.0,18.0,52.0,4.5
9000400501,5637148190,2019-09-14,2.0,401,4.43,0,2.0,0,1,1,0,14,5,9,2019,4.344740955803841,7.536001761172032,3.0,9.856340907576323,6.4,16.800000000000004,16.648518365617548,29.000000000000014,6.62225356441462,9.634818636807015,4.3,5.873476467506752,13.3,5.450634385255084,6.800000000000001,5.555555555555555,9.3,6.6,6.0,9.803571428571429,10.10909090909091,8.0,5.873476467506752,6.0,7.5,6.0,5.450634385255084,4.5,6.6,16.5,10.0,18.0,52.0,4.5
9000400501,9000103500,2019-09-14,1.0,145,4.43,0,1.0,0,1,1,0,14,5,9,2019,4.344740955803841,7.536001761172032,3.0,9.856340907576323,6.4,16.800000000000004,16.648518365617548,29.000000000000014,6.62225356441462,9.634818636807015,4.3,5.873476467506752,13.3,5.450634385255084,6.800000000000001,5.555555555555555,9.3,6.6,6.0,9.803571428571429,10.10909090909091,8.0,5.873476467506752,6.0,7.5,6.0,5.450634385255084,4.5,6.6,16.5,10.0,18.0,52.0,4.5
9000400501,9000132750,2019-09-15,2.0,990,4.43,0,2.0,0,1,1,0,15,6,9,2019,4.7585557170416015,6.4020013170046965,2.3,12.642256214869285,6.800000000000001,16.800000000000004,13.73462889387721,35.60000000000001,6.466690173309701,11.476113977607259,5.3,5.655107350630059,13.3,5.087975788941312,10.000000000000002,5.777777777777778,9.3,6.7272727272727275,6.0,9.857142857142858,10.145454545454545,8.0,5.655107350630059,5.5,7.464285714285714,6.0,5.087975788941312,4.0,6.7272727272727275,16.5,10.0,18.0,52.0,4.0
9000400501,9000103500,2019-09-15,1.0,144,4.43,0,1.0,0,1,1,0,15,6,9,2019,4.7585557170416015,6.4020013170046965,2.3,12.642256214869285,6.800000000000001,16.800000000000004,13.73462889387721,35.60000000000001,6.466690173309701,11.476113977607259,5.3,5.655107350630059,13.3,5.087975788941312,10.000000000000002,5.777777777777778,9.3,6.7272727272727275,6.0,9.857142857142858,10.145454545454545,8.0,5.655107350630059,5.5,7.464285714285714,6.0,5.087975788941312,4.0,6.7272727272727275,16.5,10.0,18.0,52.0,4.0
9000400501,9000034500,2019-09-15,3.0,540,4.43,0,3.0,0,1,1,0,15,6,9,2019,4.7585557170416015,6.4020013170046965,2.3,12.642256214869285,6.800000000000001,16.800000000000004,13.73462889387721,35.60000000000001,6.466690173309701,11.476113977607259,5.3,5.655107350630059,13.3,5.087975788941312,10.000000000000002,5.777777777777778,9.3,6.7272727272727275,6.0,9.857142857142858,10.145454545454545,8.0,5.655107350630059,5.5,7.464285714285714,6.0,5.087975788941312,4.0,6.7272727272727275,16.5,10.0,18.0,52.0,4.0
9000400501,9000102760,2019-09-16,2.0,669,4.43,0,2.0,0,1,1,0,16,0,9,2019,5.318916787972865,5.551500985574213,2.3,12.231692102109063,6.800000000000001,18.6,13.05066185251033,35.60000000000001,7.350017629987659,9.857085483204127,5.6,4.741330512972532,12.3,5.315981841705984,10.000000000000002,5.7407407407407405,9.3,6.909090909090909,6.0,9.875,10.49090909090909,9.0,4.741330512972532,5.0,7.035714285714286,6.0,5.315981841705984,4.0,6.909090909090909,16.5,10.0,18.0,52.0,4.0
