product_id,location_id,date,sales_qty,stock_qty,cost,promo,day,weekday,month,year,deficit
8000054507,9000050250,1089,3.0,3,717.5,1,1,3,1,1970,1
8000054507,5637149122,1134,1.0,103,717.5,1,1,3,1,1970,0
8000054507,5637149835,1163,1.0,4,717.5,0,1,3,1,1970,0
8000054507,9000111025,1164,45.0,6,717.5,0,1,3,1,1970,1
8000054507,5637149018,1167,2.0,8,717.5,1,1,3,1,1970,0
8000054507,7000006770,1169,1.0,9,717.5,1,1,3,1,1970,0
8000054507,5637151774,1172,1.0,11,717.5,0,1,3,1,1970,0
8000054507,5637149542,1173,1.0,0,717.5,0,1,3,1,1970,1
8000054507,5637144625,1175,1.0,0,717.5,0,1,3,1,1970,1
8000054507,5637149414,1176,1.0,0,717.5,0,1,3,1,1970,1
8000054507,9000050250,1177,,0,,0,1,3,1,1970,1
8000054507,5637146393,1179,,18,,0,1,3,1,1970,1
8000054507,5637144625,1182,2.0,3,717.5,0,1,3,1,1970,0
8000054507,5637151675,1184,1.0,22,717.5,1,1,3,1,1970,0
8000054507,5637145510,1188,7.0,79,717.5,0,1,3,1,1970,0
8000054507,5637144625,1261,1.0,5,717.5,0,1,3,1,1970,0
8000054507,5637149102,1266,1.0,5,717.5,0,1,3,1,1970,0
8000054507,5637145681,1280,,6,,0,1,3,1,1970,1
8000054507,5637149282,1304,1.0,7,717.5,0,1,3,1,1970,0
8000054507,9000132755,1306,,8,,0,1,3,1,1970,1
8000054507,5637145298,1310,,14,,0,1,3,1,1970,1
8000054507,9000026250,1311,1.0,17,717.5,0,1,3,1,1970,0
8000054507,7000006770,1312,,18,,0,1,3,1,1970,1
8000054507,5637151675,1314,1.0,23,717.5,0,1,3,1,1970,0
8000054507,5637149014,1315,1.0,35,717.5,0,1,3,1,1970,0
8000054507,5637146288,1326,,3,,0,1,3,1,1970,1
8000054507,9000136500,1399,,4,,0,1,3,1,1970,1
8000054507,5637146288,1400,,4,,0,1,3,1,1970,1
8000054507,9000066000,1401,,4,,0,1,3,1,1970,1
8000054507,7000006770,1402,1.0,5,717.5,0,1,3,1,1970,0
8000054507,5637148204,1403,,5,,0,1,3,1,1970,1
8000054507,9000026255,1404,,6,,0,1,3,1,1970,1
8000054507,9000124504,1407,,6,,0,1,3,1,1970,1
8000054507,9000099755,1408,,7,,0,1,3,1,1970,1
8000054507,5637151351,1409,1.0,9,717.5,0,1,3,1,1970,0
8000054507,5637149414,1410,1.0,9,717.5,0,1,3,1,1970,0
8000054507,5637149014,1411,1.0,9,717.5,0,1,3,1,1970,0
8000054507,5637149014,1414,1.0,11,717.5,0,1,3,1,1970,0
8000054507,5637147471,1415,1.0,0,717.5,0,1,3,1,1970,1
8000054507,9000102755,1416,,12,,0,1,3,1,1970,1
